Year,Month,Day,Hour,Minute,Wave Height,Direction Dominant Period,Average Wave Period,Tide
2023,02,12,02,00,2.02,7.41,4.96,99.00
2023,02,12,02,30,1.97,7.41,4.95,99.00
2023,02,12,03,00,1.97,7.14,4.99,99.00
2023,02,12,03,30,1.99,7.14,4.88,99.00
2023,02,12,04,00,1.93,7.14,4.83,99.00
2023,02,12,04,30,2.03,7.41,4.98,99.00
2023,02,12,05,00,2.17,7.14,5.09,99.00
2023,02,12,05,30,2.20,7.41,5.01,99.00
2023,02,12,06,00,2.28,7.41,4.96,99.00
2023,02,12,06,30,2.32,7.41,5.12,99.00
2023,02,12,07,00,2.27,7.41,5.12,99.00
2023,02,12,07,30,2.37,7.69,5.12,99.00
2023,02,12,08,00,2.40,4.65,5.07,99.00
2023,02,12,08,30,2.28,7.41,4.97,99.00
2023,02,12,09,00,2.35,7.69,5.18,99.00
2023,02,12,09,30,2.15,7.69,5.02,99.00
2023,02,12,10,00,2.11,6.67,5.02,99.00
2023,02,12,10,30,2.00,7.41,4.87,99.00
2023,02,12,11,00,1.97,6.90,4.91,99.00
2023,02,12,11,30,1.86,4.65,4.65,99.00
2023,02,12,12,00,1.88,6.67,4.88,99.00
2023,02,12,12,30,1.68,7.41,4.66,99.00
2023,02,12,13,00,1.73,7.69,4.72,99.00
2023,02,12,13,30,1.67,6.25,4.43,99.00
2023,02,12,14,00,1.58,6.67,4.40,99.00
2023,02,12,14,30,1.56,7.14,4.49,99.00
2023,02,12,15,00,1.43,7.69,4.31,99.00
2023,02,12,15,30,1.36,7.41,4.23,99.00
2023,02,12,16,00,1.26,4.17,4.14,99.00
2023,02,12,16,30,1.30,7.41,4.18,99.00
2023,02,12,17,00,1.32,7.69,4.31,99.00
2023,02,12,17,30,1.15,7.41,4.23,99.00
2023,02,12,18,00,1.21,7.41,4.30,99.00
2023,02,12,18,30,1.16,7.69,4.19,99.00
2023,02,12,19,00,1.01,7.14,3.99,99.00
2023,02,12,19,30,1.02,7.14,4.02,99.00
2023,02,12,20,00,0.96,7.14,3.83,99.00
2023,02,12,20,30,0.96,6.90,4.06,99.00
2023,02,12,21,00,0.90,6.90,3.90,99.00
2023,02,12,21,30,0.91,7.14,3.92,99.00
2023,02,12,22,00,0.88,6.90,4.02,99.00
2023,02,12,22,30,0.78,7.41,3.72,99.00
2023,02,12,23,00,0.80,7.14,3.82,99.00
2023,02,12,23,30,0.81,7.14,3.78,99.00
2023,02,13,00,00,0.81,6.90,3.60,99.00
2023,02,13,00,30,0.83,6.90,3.55,99.00
2023,02,13,01,00,0.83,6.90,3.48,99.00
2023,02,13,01,30,0.86,6.45,3.47,99.00
2023,02,13,02,00,0.84,6.25,3.39,99.00
2023,02,13,02,30,0.81,3.77,3.27,99.00
2023,02,13,03,00,0.85,3.70,3.27,99.00
2023,02,13,03,30,0.89,3.77,3.31,99.00
2023,02,13,04,00,0.80,6.45,3.29,99.00
2023,02,13,04,30,0.79,6.25,3.22,99.00
2023,02,13,05,00,0.82,3.85,3.21,99.00
2023,02,13,05,30,0.84,3.45,3.13,99.00
2023,02,13,06,00,0.88,3.77,3.15,99.00
2023,02,13,06,30,0.87,4.88,3.25,99.00
2023,02,13,07,00,0.88,3.85,3.37,99.00
2023,02,13,07,30,0.80,4.00,3.28,99.00
2023,02,13,08,00,0.80,4.35,3.32,99.00
2023,02,13,08,30,0.76,4.55,3.29,99.00
2023,02,13,09,00,0.66,5.00,3.22,99.00
2023,02,13,09,30,0.62,5.00,3.21,99.00
2023,02,13,10,00,0.60,5.00,3.18,99.00
2023,02,13,10,30,0.57,5.56,3.16,99.00
2023,02,13,11,00,0.54,6.06,3.16,99.00
2023,02,13,11,30,0.51,4.65,3.00,99.00
2023,02,13,12,00,0.50,2.78,2.87,99.00
2023,02,13,12,30,0.47,4.00,2.90,99.00
2023,02,13,13,00,0.49,5.88,2.94,99.00
2023,02,13,13,30,0.53,6.25,3.26,99.00
2023,02,13,14,00,0.48,6.25,2.93,99.00
2023,02,13,14,30,0.47,5.13,2.82,99.00
2023,02,13,15,00,0.47,2.70,2.77,99.00
2023,02,13,15,30,0.47,5.71,2.80,99.00
2023,02,13,16,00,0.48,5.56,2.82,99.00
2023,02,13,16,30,0.48,2.86,2.89,99.00
2023,02,13,17,00,0.45,2.99,2.97,99.00
2023,02,13,17,30,0.43,2.90,2.95,99.00
2023,02,13,18,00,0.39,5.71,3.03,99.00
2023,02,13,18,30,0.38,3.85,3.08,99.00
2023,02,13,19,00,0.39,5.56,3.23,99.00
2023,02,13,19,30,0.36,5.56,3.36,99.00
2023,02,13,20,00,0.36,5.56,3.55,99.00
2023,02,13,20,30,0.32,3.85,3.54,99.00
2023,02,13,21,00,0.32,5.71,3.75,99.00
2023,02,13,21,30,0.30,5.26,3.74,99.00
2023,02,13,22,00,0.30,5.13,3.94,99.00
2023,02,13,22,30,0.29,4.65,3.52,99.00
2023,02,13,23,00,0.30,5.13,3.20,99.00
2023,02,13,23,30,0.32,5.26,3.11,99.00
2023,02,14,00,00,0.35,6.25,3.27,99.00
2023,02,14,00,30,0.31,3.77,3.03,99.00
2023,02,14,01,00,0.31,5.41,3.00,99.00
2023,02,14,01,30,0.35,5.88,3.09,99.00
2023,02,14,02,00,0.36,5.88,3.29,99.00
2023,02,14,02,30,0.37,5.71,2.85,99.00
2023,02,14,03,00,0.37,2.30,2.69,99.00
2023,02,14,03,30,0.38,2.47,2.68,99.00
2023,02,14,04,00,0.40,2.60,2.75,99.00
2023,02,14,04,30,0.39,2.47,2.70,99.00
2023,02,14,05,00,0.38,2.53,2.64,99.00
2023,02,14,05,30,0.38,2.56,2.72,99.00
2023,02,14,06,00,0.39,2.33,2.69,99.00
2023,02,14,06,30,0.38,2.53,2.61,99.00
2023,02,14,07,00,0.38,2.44,2.64,99.00
2023,02,14,07,30,0.39,2.50,2.62,99.00
2023,02,14,08,00,0.41,2.53,2.67,99.00
2023,02,14,08,30,0.42,2.67,2.74,99.00
2023,02,14,09,00,0.43,2.86,2.74,99.00
2023,02,14,09,30,0.47,2.94,2.79,99.00
2023,02,14,10,00,0.47,2.74,2.79,99.00
2023,02,14,10,30,0.49,3.17,2.89,99.00
2023,02,14,11,00,0.52,3.23,2.94,99.00
2023,02,14,11,30,0.53,3.51,3.02,99.00
2023,02,14,12,00,0.59,3.45,3.21,99.00
2023,02,14,12,30,0.59,3.70,3.14,99.00
2023,02,14,13,00,0.67,3.92,3.24,99.00
2023,02,14,13,30,0.72,3.77,3.36,99.00
2023,02,14,14,00,0.75,4.26,3.44,99.00
2023,02,14,14,30,0.84,4.55,3.63,99.00
2023,02,14,15,00,0.96,4.55,3.86,99.00
2023,02,14,15,30,0.99,4.76,3.92,99.00
2023,02,14,16,00,1.10,4.88,4.10,99.00
2023,02,14,16,30,1.14,5.26,4.12,99.00
2023,02,14,17,00,1.21,5.26,4.27,99.00
2023,02,14,17,30,1.31,5.88,4.41,99.00
2023,02,14,18,00,1.34,5.26,4.47,99.00
2023,02,14,18,30,1.34,5.71,4.48,99.00
2023,02,14,19,00,1.52,6.06,4.76,99.00
2023,02,14,19,30,1.63,6.25,4.91,99.00
2023,02,14,20,00,1.58,6.67,5.00,99.00
2023,02,14,20,30,1.74,6.67,5.21,99.00
2023,02,14,21,00,1.75,6.45,5.15,99.00
2023,02,14,21,30,1.90,6.67,5.44,99.00
2023,02,14,22,00,1.86,6.90,5.52,99.00
2023,02,14,22,30,1.86,6.90,5.40,99.00
2023,02,14,23,00,1.88,7.14,5.53,99.00
2023,02,14,23,30,1.95,7.14,5.67,99.00
2023,02,15,00,00,2.04,7.41,5.95,99.00
2023,02,15,00,30,1.81,7.41,5.65,99.00
2023,02,15,01,00,1.91,7.41,5.89,99.00
2023,02,15,01,30,1.86,7.14,5.90,99.00
2023,02,15,02,00,1.69,7.14,5.64,99.00
2023,02,15,02,30,1.84,7.41,5.82,99.00
2023,02,15,03,00,1.69,7.41,5.77,99.00
2023,02,15,03,30,1.64,7.69,5.67,99.00
2023,02,15,04,00,1.63,7.14,5.56,99.00
2023,02,15,04,30,1.68,6.90,5.79,99.00
2023,02,15,05,00,1.69,7.41,5.70,99.00
2023,02,15,05,30,1.62,7.69,5.52,99.00
2023,02,15,06,00,1.66,7.41,5.59,99.00
2023,02,15,06,30,1.72,7.41,5.69,99.00
2023,02,15,07,00,1.59,7.41,5.55,99.00
2023,02,15,07,30,1.72,7.41,5.79,99.00
2023,02,15,08,00,1.64,7.14,5.76,99.00
2023,02,15,08,30,1.46,7.41,5.66,99.00
2023,02,15,09,00,1.55,7.14,5.73,99.00
2023,02,15,09,30,1.56,6.90,5.76,99.00
2023,02,15,10,00,1.56,7.14,5.83,99.00
2023,02,15,10,30,1.56,7.69,5.79,99.00
2023,02,15,11,00,1.60,7.41,5.83,99.00
2023,02,15,11,30,1.39,6.90,5.49,99.00
2023,02,15,12,00,1.57,7.14,5.72,99.00
2023,02,15,12,30,1.58,7.41,5.82,99.00
2023,02,15,13,00,1.60,7.41,5.80,99.00
2023,02,15,13,30,1.62,7.14,5.74,99.00
2023,02,15,14,00,1.57,7.41,5.54,99.00
2023,02,15,14,30,1.53,7.14,5.43,99.00
2023,02,15,15,00,1.57,7.14,5.34,99.00
2023,02,15,15,30,1.51,7.14,5.38,99.00
2023,02,15,16,00,1.51,7.14,5.50,99.00
2023,02,15,16,30,1.57,7.41,5.55,99.00
2023,02,15,17,00,1.54,7.14,5.58,99.00
2023,02,15,17,30,1.53,6.90,5.59,99.00
2023,02,15,18,00,1.39,7.41,5.50,99.00
2023,02,15,18,30,1.44,7.41,5.51,99.00
2023,02,15,19,00,1.43,7.41,5.42,99.00
2023,02,15,19,30,1.45,6.90,5.42,99.00
2023,02,15,20,00,1.33,6.67,5.13,99.00
2023,02,15,20,30,1.35,7.14,5.30,99.00
2023,02,15,21,00,1.41,6.90,5.32,99.00
2023,02,15,21,30,1.44,7.14,5.40,99.00
2023,02,15,22,00,1.30,7.41,5.25,99.00
2023,02,15,22,30,1.41,6.90,5.39,99.00
2023,02,15,23,00,1.40,7.69,5.34,99.00
2023,02,15,23,30,1.32,6.90,5.30,99.00
2023,02,16,00,00,1.40,6.90,5.59,99.00
2023,02,16,00,30,1.32,7.14,5.50,99.00
2023,02,16,01,00,1.40,6.67,5.61,99.00
2023,02,16,01,30,1.37,6.67,5.53,99.00
2023,02,16,02,00,1.40,7.14,5.65,99.00
2023,02,16,02,30,1.45,7.14,5.64,99.00
2023,02,16,03,00,1.37,7.41,5.63,99.00
2023,02,16,03,30,1.28,6.90,5.55,99.00
2023,02,16,04,00,1.32,7.41,5.63,99.00
2023,02,16,04,30,1.35,7.41,5.77,99.00
2023,02,16,05,00,1.33,7.41,5.78,99.00
2023,02,16,05,30,1.43,6.90,5.93,99.00
2023,02,16,06,00,1.43,6.90,5.84,99.00
2023,02,16,06,30,1.25,7.69,5.60,99.00
2023,02,16,07,00,1.32,7.14,5.79,99.00
2023,02,16,07,30,1.34,7.69,5.73,99.00
2023,02,16,08,00,1.36,7.69,5.70,99.00
2023,02,16,08,30,1.28,8.00,5.51,99.00
2023,02,16,09,00,1.35,8.00,5.66,99.00
2023,02,16,09,30,1.41,7.41,5.82,99.00
2023,02,16,10,00,1.36,7.14,5.71,99.00
2023,02,16,10,30,1.40,7.69,5.72,99.00
2023,02,16,11,00,1.42,7.69,5.57,99.00
2023,02,16,11,30,1.40,8.00,5.23,99.00
2023,02,16,12,00,1.46,7.41,5.40,99.00
2023,02,16,12,30,1.48,8.00,5.39,99.00
2023,02,16,13,00,1.42,7.69,5.36,99.00
2023,02,16,13,30,1.45,7.69,5.35,99.00
2023,02,16,14,00,1.39,7.41,5.23,99.00
2023,02,16,14,30,1.47,7.41,5.45,99.00
2023,02,16,15,00,1.35,7.14,5.23,99.00
2023,02,16,15,30,1.26,7.41,5.01,99.00
2023,02,16,16,00,1.43,7.14,5.23,99.00
2023,02,16,16,30,1.33,6.90,4.95,99.00
2023,02,16,17,00,1.34,7.41,5.10,99.00
2023,02,16,17,30,1.25,7.41,4.94,99.00
2023,02,16,18,00,1.34,6.67,5.10,99.00
2023,02,16,18,30,1.37,7.14,5.07,99.00
2023,02,16,19,00,1.44,6.67,5.26,99.00
2023,02,16,19,30,1.40,6.90,5.21,99.00
2023,02,16,20,00,1.45,6.90,5.42,99.00
2023,02,16,20,30,1.47,6.90,5.42,99.00
2023,02,16,21,00,1.49,7.41,5.62,99.00
2023,02,16,21,30,1.67,6.90,5.88,99.00
2023,02,16,22,00,1.64,7.69,5.84,99.00
2023,02,16,22,30,1.63,7.69,5.96,99.00
2023,02,16,23,00,1.64,7.14,5.93,99.00
2023,02,16,23,30,1.68,7.41,6.01,99.00
2023,02,17,00,00,1.72,7.41,6.09,99.00
2023,02,17,00,30,1.74,7.69,6.11,99.00
2023,02,17,01,00,1.57,7.69,5.93,99.00
2023,02,17,01,30,1.52,7.69,5.79,99.00
2023,02,17,02,00,1.66,7.69,6.03,99.00
2023,02,17,02,30,1.52,7.41,5.78,99.00
2023,02,17,03,00,1.48,7.69,5.73,99.00
2023,02,17,03,30,1.55,7.69,5.81,99.00
2023,02,17,04,00,1.58,7.69,5.82,99.00
2023,02,17,04,30,1.62,8.00,5.88,99.00
2023,02,17,05,00,1.59,7.69,5.92,99.00
2023,02,17,05,30,1.42,7.14,5.72,99.00
2023,02,17,06,00,1.52,7.69,5.90,99.00
2023,02,17,06,30,1.41,7.41,5.70,99.00
2023,02,17,07,00,1.40,7.41,5.71,99.00
2023,02,17,07,30,1.41,8.00,5.54,99.00
2023,02,17,08,00,1.54,7.69,5.02,99.00
2023,02,17,08,30,1.52,7.14,4.60,99.00
2023,02,17,09,00,1.57,7.41,4.56,99.00
2023,02,17,09,30,1.68,7.41,4.46,99.00
2023,02,17,10,00,1.76,7.41,4.66,99.00
2023,02,17,10,30,1.65,4.55,4.45,99.00
2023,02,17,11,00,1.64,7.69,4.49,99.00
2023,02,17,11,30,1.64,4.88,4.46,99.00
2023,02,17,12,00,1.66,5.00,4.34,99.00
2023,02,17,12,30,1.69,4.76,4.34,99.00
2023,02,17,13,00,1.58,5.13,4.28,99.00
2023,02,17,13,30,1.47,5.13,4.19,99.00
2023,02,17,14,00,1.45,4.88,4.20,99.00
2023,02,17,14,30,1.40,4.55,4.09,99.00
2023,02,17,15,00,1.35,4.65,4.00,99.00
2023,02,17,15,30,1.34,4.88,4.00,99.00
2023,02,17,16,00,1.42,4.76,4.00,99.00
2023,02,17,16,30,1.42,4.76,4.06,99.00
2023,02,17,17,00,1.45,4.88,4.14,99.00
2023,02,17,17,30,1.32,4.65,3.93,99.00
2023,02,17,18,00,1.32,4.65,3.89,99.00
2023,02,17,18,30,1.31,4.55,3.87,99.00
2023,02,17,19,00,1.26,4.17,3.80,99.00
2023,02,17,19,30,1.16,7.41,3.81,99.00
2023,02,17,20,00,1.18,7.41,3.78,99.00
2023,02,17,20,30,1.22,4.35,3.86,99.00
2023,02,17,21,00,1.15,4.17,3.88,99.00
2023,02,17,21,30,1.22,4.44,3.91,99.00
2023,02,17,22,00,1.20,4.35,3.81,99.00
2023,02,17,22,30,1.23,4.08,3.85,99.00
2023,02,17,23,00,1.13,4.17,3.71,99.00
2023,02,17,23,30,1.21,4.08,3.82,99.00
2023,02,18,00,00,1.18,4.35,3.73,99.00
2023,02,18,00,30,1.22,4.17,3.66,99.00
2023,02,18,01,00,1.21,4.35,3.67,99.00
2023,02,18,01,30,1.20,4.35,3.61,99.00
2023,02,18,02,00,1.24,4.35,3.67,99.00
2023,02,18,02,30,1.42,4.44,3.77,99.00
2023,02,18,03,00,1.46,4.44,3.78,99.00
2023,02,18,03,30,1.37,4.17,3.65,99.00
2023,02,18,04,00,1.38,4.44,3.78,99.00
2023,02,18,04,30,1.29,4.35,3.56,99.00
2023,02,18,05,00,1.29,4.26,3.56,99.00
2023,02,18,05,30,1.31,4.35,3.59,99.00
2023,02,18,06,00,1.26,4.08,3.50,99.00
2023,02,18,06,30,1.16,3.77,3.43,99.00
2023,02,18,07,00,1.16,4.00,3.38,99.00
2023,02,18,07,30,1.18,4.08,3.48,99.00
2023,02,18,08,00,1.15,4.08,3.47,99.00
2023,02,18,08,30,1.19,4.08,3.52,99.00
2023,02,18,09,00,1.21,4.35,3.56,99.00
2023,02,18,09,30,1.20,3.70,3.49,99.00
2023,02,18,10,00,1.22,4.35,3.62,99.00
2023,02,18,10,30,1.21,4.00,3.61,99.00
2023,02,18,11,00,1.19,4.17,3.60,99.00
2023,02,18,11,30,1.21,4.17,3.66,99.00
2023,02,18,12,00,1.18,4.44,3.60,99.00
2023,02,18,12,30,1.16,4.17,3.55,99.00
2023,02,18,13,00,1.12,4.17,3.50,99.00
2023,02,18,13,30,1.07,3.85,3.51,99.00
2023,02,18,14,00,0.99,3.92,3.42,99.00
2023,02,18,14,30,1.02,4.08,3.42,99.00
2023,02,18,15,00,0.89,3.77,3.32,99.00
2023,02,18,15,30,0.90,3.92,3.29,99.00
2023,02,18,16,00,0.90,4.00,3.30,99.00
2023,02,18,16,30,0.85,3.77,3.27,99.00
2023,02,18,17,00,0.82,3.57,3.32,99.00
2023,02,18,17,30,0.89,3.77,3.38,99.00
2023,02,18,18,00,0.87,3.64,3.35,99.00
2023,02,18,18,30,0.81,3.70,3.32,99.00
2023,02,18,19,00,0.75,3.57,3.26,99.00
2023,02,18,19,30,0.73,3.51,3.23,99.00
2023,02,18,20,00,0.69,3.39,3.16,99.00
2023,02,18,20,30,0.67,3.23,3.07,99.00
2023,02,18,21,00,0.65,3.17,3.15,99.00
2023,02,18,21,30,0.60,3.13,3.15,99.00
2023,02,18,22,00,0.59,2.94,3.19,99.00
2023,02,18,22,30,0.54,6.90,3.30,99.00
2023,02,18,23,00,0.53,6.06,3.39,99.00
2023,02,18,23,30,0.46,2.90,3.31,99.00
2023,02,19,00,00,0.45,2.86,3.30,99.00
2023,02,19,00,30,0.44,7.14,3.33,99.00
2023,02,19,01,00,0.42,5.88,3.33,99.00
2023,02,19,01,30,0.37,8.00,3.30,99.00
2023,02,19,02,00,0.38,6.90,3.71,99.00
2023,02,19,02,30,0.38,7.69,3.87,99.00
2023,02,19,03,00,0.39,7.41,3.63,99.00
2023,02,19,03,30,0.42,7.41,3.58,99.00
2023,02,19,04,00,0.45,6.90,3.74,99.00
2023,02,19,04,30,0.44,6.45,3.49,99.00
2023,02,19,05,00,0.41,7.14,3.75,99.00
2023,02,19,05,30,0.40,7.14,3.80,99.00
2023,02,19,06,00,0.39,7.41,3.96,99.00
2023,02,19,06,30,0.38,6.67,4.07,99.00
2023,02,19,07,00,0.37,6.67,4.07,99.00
2023,02,19,07,30,0.40,7.14,4.40,99.00
2023,02,19,08,00,0.43,6.25,4.29,99.00
2023,02,19,08,30,0.41,6.90,4.43,99.00
2023,02,19,09,00,0.37,6.25,4.38,99.00
2023,02,19,09,30,0.39,6.45,4.67,99.00
2023,02,19,10,00,0.36,7.41,4.76,99.00
2023,02,19,10,30,0.35,6.45,4.91,99.00
2023,02,19,11,00,0.36,7.69,5.04,99.00
2023,02,19,11,30,0.38,6.67,3.77,99.00
2023,02,19,12,00,0.42,6.90,3.12,99.00
2023,02,19,12,30,0.48,7.41,2.92,99.00
2023,02,19,13,00,0.55,6.25,2.92,99.00
2023,02,19,13,30,0.58,2.74,2.97,99.00
2023,02,19,14,00,0.56,3.03,3.05,99.00
2023,02,19,14,30,0.52,7.14,3.26,99.00
2023,02,19,15,00,0.45,6.90,3.26,99.00
2023,02,19,15,30,0.42,7.14,3.40,99.00
2023,02,19,16,00,0.39,6.25,3.66,99.00
2023,02,19,16,30,0.36,7.41,3.61,99.00
2023,02,19,17,00,0.35,7.69,3.72,99.00
2023,02,19,17,30,0.33,6.25,3.68,99.00
2023,02,19,18,00,0.35,7.14,4.36,99.00
2023,02,19,18,30,0.33,6.67,4.55,99.00
2023,02,19,19,00,0.32,6.45,4.81,99.00
2023,02,19,19,30,0.32,7.14,4.73,99.00
2023,02,19,20,00,0.31,6.06,4.63,99.00
2023,02,19,20,30,0.30,6.25,4.80,99.00
2023,02,19,21,00,0.30,5.88,4.93,99.00
2023,02,19,21,30,0.31,7.41,5.33,99.00
2023,02,19,22,00,0.28,6.25,5.23,99.00
2023,02,19,22,30,0.34,6.25,5.16,99.00
2023,02,19,23,00,0.30,7.14,5.12,99.00
2023,02,19,23,30,0.30,6.25,5.51,99.00
2023,02,20,00,00,0.29,5.56,5.41,99.00
2023,02,20,00,30,0.31,6.45,5.04,99.00
2023,02,20,01,00,0.31,6.90,5.25,99.00
2023,02,20,01,30,0.29,6.90,5.33,99.00
2023,02,20,02,00,0.29,6.25,4.60,99.00
2023,02,20,02,30,0.32,6.45,4.49,99.00
2023,02,20,03,00,0.32,6.25,4.95,99.00
2023,02,20,03,30,0.29,7.14,5.03,99.00
2023,02,20,04,00,0.32,6.06,5.36,99.00
2023,02,20,04,30,0.31,6.06,5.31,99.00
2023,02,20,05,00,0.30,5.71,5.08,99.00
2023,02,20,05,30,0.32,6.25,5.24,99.00
2023,02,20,06,00,0.28,5.71,5.45,99.00
2023,02,20,06,30,0.29,6.90,5.35,99.00
2023,02,20,07,00,0.30,7.14,5.36,99.00
2023,02,20,07,30,0.29,6.67,5.40,99.00
2023,02,20,08,00,0.29,6.45,5.44,99.00
2023,02,20,08,30,0.27,6.67,5.26,99.00
2023,02,20,09,00,0.30,5.41,5.13,99.00
2023,02,20,09,30,0.34,5.41,4.68,99.00
2023,02,20,10,00,0.34,6.67,4.27,99.00
2023,02,20,10,30,0.34,6.45,3.72,99.00
2023,02,20,11,00,0.36,6.45,3.51,99.00
2023,02,20,11,30,0.37,6.45,3.42,99.00
2023,02,20,12,00,0.38,6.25,3.30,99.00
2023,02,20,12,30,0.41,5.71,3.28,99.00
2023,02,20,13,00,0.42,6.06,3.28,99.00
2023,02,20,13,30,0.43,6.45,3.17,99.00
2023,02,20,14,00,0.46,6.25,3.23,99.00
2023,02,20,14,30,0.47,3.57,3.18,99.00
2023,02,20,15,00,0.46,3.33,3.33,99.00
2023,02,20,15,30,0.46,3.57,3.39,99.00
2023,02,20,16,00,0.48,3.51,3.47,99.00
2023,02,20,16,30,0.48,3.92,3.43,99.00
2023,02,20,17,00,0.53,3.85,3.44,99.00
2023,02,20,17,30,0.53,3.70,3.36,99.00
2023,02,20,18,00,0.52,3.77,3.32,99.00
2023,02,20,18,30,0.52,3.85,3.25,99.00
2023,02,20,19,00,0.50,3.64,3.23,99.00
2023,02,20,19,30,0.54,3.64,3.27,99.00
2023,02,20,20,00,0.55,3.64,3.18,99.00
2023,02,20,20,30,0.57,3.70,3.19,99.00
2023,02,20,21,00,0.56,3.64,3.22,99.00
2023,02,20,21,30,0.59,3.77,3.32,99.00
2023,02,20,22,00,0.60,3.92,3.25,99.00
2023,02,20,22,30,0.63,3.85,3.35,99.00
2023,02,20,23,00,0.63,3.77,3.36,99.00
2023,02,20,23,30,0.63,3.57,3.38,99.00
2023,02,21,00,00,0.62,3.85,3.42,99.00
2023,02,21,00,30,0.62,3.77,3.45,99.00
2023,02,21,01,00,0.57,3.77,3.41,99.00
2023,02,21,01,30,0.59,3.51,3.50,99.00
2023,02,21,02,00,0.57,3.92,3.49,99.00
2023,02,21,02,30,0.57,4.00,3.33,99.00
2023,02,21,03,00,0.62,4.26,3.51,99.00
2023,02,21,03,30,0.65,3.85,3.48,99.00
2023,02,21,04,00,0.67,3.77,3.42,99.00
2023,02,21,04,30,0.75,4.17,3.58,99.00
2023,02,21,05,00,0.77,4.44,3.59,99.00
2023,02,21,05,30,0.77,4.26,3.69,99.00
2023,02,21,06,00,0.73,4.44,3.66,99.00
2023,02,21,06,30,0.75,4.65,3.76,99.00
2023,02,21,07,00,0.74,4.76,3.73,99.00
2023,02,21,07,30,0.76,4.55,3.78,99.00
2023,02,21,08,00,0.75,4.65,3.84,99.00
2023,02,21,08,30,0.70,4.55,3.74,99.00
2023,02,21,09,00,0.79,4.88,3.92,99.00
2023,02,21,09,30,0.76,4.88,3.86,99.00
2023,02,21,10,00,0.73,5.13,3.92,99.00
2023,02,21,10,30,0.74,5.00,3.93,99.00
2023,02,21,11,00,0.68,5.00,3.90,99.00
2023,02,21,11,30,0.75,4.88,4.03,99.00
2023,02,21,12,00,0.65,4.88,3.83,99.00
2023,02,21,12,30,0.72,5.00,4.11,99.00
2023,02,21,13,00,0.69,4.76,3.95,99.00
2023,02,21,13,30,0.70,5.13,4.04,99.00
2023,02,21,14,00,0.66,4.76,3.98,99.00
2023,02,21,14,30,0.65,5.13,3.94,99.00
2023,02,21,15,00,0.65,5.00,3.99,99.00
2023,02,21,15,30,0.67,4.65,4.11,99.00
2023,02,21,16,00,0.65,4.44,4.15,99.00
2023,02,21,16,30,0.64,5.00,4.21,99.00
2023,02,21,17,00,0.66,4.44,4.23,99.00
2023,02,21,17,30,0.67,4.88,4.17,99.00
2023,02,21,18,00,0.65,4.44,4.12,99.00
2023,02,21,18,30,0.71,5.00,4.20,99.00
2023,02,21,19,00,0.71,5.00,4.05,99.00
2023,02,21,19,30,0.74,4.88,3.93,99.00
2023,02,21,20,00,0.77,5.13,3.91,99.00
2023,02,21,20,30,0.75,4.26,3.90,99.00
2023,02,21,21,00,0.77,4.88,3.95,99.00
2023,02,21,21,30,0.78,4.76,3.91,99.00
2023,02,21,22,00,0.76,4.76,3.99,99.00
2023,02,21,22,30,0.74,5.00,3.98,99.00
2023,02,21,23,00,0.75,5.26,3.93,99.00
2023,02,21,23,30,0.73,5.00,3.83,99.00
2023,02,22,00,00,0.73,4.55,3.87,99.00
2023,02,22,00,30,0.67,5.13,3.88,99.00
2023,02,22,01,00,0.67,4.88,3.84,99.00
2023,02,22,01,30,0.64,5.13,3.76,99.00
2023,02,22,02,00,0.70,5.00,3.88,99.00
2023,02,22,02,30,0.69,4.88,3.94,99.00
2023,02,22,03,00,0.70,4.88,3.84,99.00
2023,02,22,03,30,0.67,4.65,3.87,99.00
2023,02,22,04,00,0.69,4.55,3.80,99.00
2023,02,22,04,30,0.65,5.00,3.69,99.00
2023,02,22,05,00,0.63,4.65,3.70,99.00
2023,02,22,05,30,0.63,4.76,3.57,99.00
2023,02,22,06,00,0.65,4.65,3.60,99.00
2023,02,22,06,30,0.66,2.99,3.55,99.00
2023,02,22,07,00,0.68,4.35,3.50,99.00
2023,02,22,07,30,0.69,4.65,3.59,99.00
2023,02,22,08,00,0.72,4.76,3.69,99.00
2023,02,22,08,30,0.69,4.35,3.59,99.00
2023,02,22,09,00,0.69,4.35,3.73,99.00
2023,02,22,09,30,0.70,3.57,3.64,99.00
2023,02,22,10,00,0.70,4.26,3.68,99.00
2023,02,22,10,30,0.73,4.08,3.67,99.00
2023,02,22,11,00,0.79,4.88,3.78,99.00
2023,02,22,11,30,0.85,4.26,3.68,99.00
2023,02,22,12,00,0.93,4.26,3.79,99.00
2023,02,22,12,30,1.02,4.44,3.85,99.00
2023,02,22,13,00,1.18,4.88,4.03,99.00
2023,02,22,13,30,1.31,4.88,4.22,99.00
2023,02,22,14,00,1.46,5.26,4.37,99.00
2023,02,22,14,30,1.77,5.26,4.61,99.00
2023,02,22,15,00,1.82,5.41,4.77,99.00
2023,02,22,15,30,1.78,5.41,4.77,99.00
2023,02,22,16,00,2.03,6.25,5.07,99.00
2023,02,22,16,30,1.86,6.25,4.98,99.00
2023,02,22,17,00,2.04,6.45,5.15,99.00
2023,02,22,17,30,2.10,6.67,5.26,99.00
2023,02,22,18,00,2.06,6.45,5.36,99.00
2023,02,22,18,30,2.18,7.14,5.46,99.00
2023,02,22,19,00,1.99,6.90,5.39,99.00
2023,02,22,19,30,1.95,7.14,5.45,99.00
