#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2023 01 05 16 00 999 99.0 99.0  0.55  6.45  5.34 169 9999.0  17.4  18.7 999.0 99.0 99.00
2023 01 05 16 30 999 99.0 99.0  0.50  6.45  5.28 164 9999.0  17.4  18.5 999.0 99.0 99.00
2023 01 05 17 00 999 99.0 99.0  0.50  6.67  5.34 173 9999.0  17.2  18.3 999.0 99.0 99.00
2023 01 05 17 30 999 99.0 99.0  0.48  6.45  5.34 167 9999.0  17.2  18.3 999.0 99.0 99.00
2023 01 05 18 00 999 99.0 99.0  0.42  6.45  5.27 178 9999.0  17.1  18.3 999.0 99.0 99.00
2023 01 05 18 30 999 99.0 99.0  0.44  6.25  5.37 177 9999.0  17.2  18.4 999.0 99.0 99.00
2023 01 05 19 00 999 99.0 99.0  0.45  6.06  5.26 169 9999.0  17.5  18.6 999.0 99.0 99.00
2023 01 05 19 30 999 99.0 99.0  0.43  6.45  5.49 180 9999.0 999.0  18.7 999.0 99.0 99.00
2023 01 05 20 00 999 99.0 99.0  0.42  6.25  5.57 181 9999.0 999.0  18.7 999.0 99.0 99.00
2023 01 05 20 30 999 99.0 99.0  0.41  6.67  5.60 191 9999.0 999.0  18.9 999.0 99.0 99.00
2023 01 05 21 00 999 99.0 99.0  0.41  6.25  5.68 182 9999.0 999.0  18.9 999.0 99.0 99.00
2023 01 05 21 30 999 99.0 99.0  0.35  6.45  5.69 186 9999.0 999.0  19.0 999.0 99.0 99.00
2023 01 05 22 00 999 99.0 99.0  0.38  6.45  5.56 190 9999.0  18.6  19.0 999.0 99.0 99.00
2023 01 05 22 30 999 99.0 99.0  0.34  6.45  5.56 177 9999.0  18.4  19.0 999.0 99.0 99.00
2023 01 05 23 00 999 99.0 99.0  0.32  6.06  5.42 178 9999.0  17.7  18.9 999.0 99.0 99.00
2023 01 05 23 30 999 99.0 99.0  0.38  6.06  5.37 221 9999.0  16.9  18.8 999.0 99.0 99.00
2023 01 06 00 00 999 99.0 99.0  0.33  6.90  5.53 191 9999.0  16.9  18.3 999.0 99.0 99.00
2023 01 06 00 30 999 99.0 99.0  0.34  6.25  5.20 176 9999.0  16.9  18.3 999.0 99.0 99.00
2023 01 06 01 00 999 99.0 99.0  0.32  6.45  5.05 185 9999.0  16.9  18.3 999.0 99.0 99.00
2023 01 06 01 30 999 99.0 99.0  0.30  6.25  4.98 182 9999.0  17.1  18.7 999.0 99.0 99.00
2023 01 06 02 00 999 99.0 99.0  0.29  6.06  4.65 185 9999.0  17.0  18.9 999.0 99.0 99.00
2023 01 06 02 30 999 99.0 99.0  0.35  6.06  4.69 138 9999.0  17.2  18.9 999.0 99.0 99.00
2023 01 06 03 00 999 99.0 99.0  0.28  6.06  4.42 146 9999.0  17.0  18.9 999.0 99.0 99.00
2023 01 06 03 30 999 99.0 99.0  0.31  6.25  4.73 172 9999.0  17.1  18.9 999.0 99.0 99.00
2023 01 06 04 00 999 99.0 99.0  0.28  5.71  4.82 177 9999.0  17.1  19.2 999.0 99.0 99.00
2023 01 06 04 30 999 99.0 99.0  0.29  6.45  4.88 180 9999.0  17.2  19.2 999.0 99.0 99.00
2023 01 06 05 00 999 99.0 99.0  0.25  6.06  4.89 159 9999.0  17.2  19.0 999.0 99.0 99.00
2023 01 06 05 30 999 99.0 99.0  0.28  7.69  5.23 148 9999.0  17.3  19.2 999.0 99.0 99.00
2023 01 06 06 00 999 99.0 99.0  0.26  7.14  5.21 154 9999.0  17.4  19.3 999.0 99.0 99.00
2023 01 06 06 30 999 99.0 99.0  0.29  5.13  4.92 131 9999.0  17.4  19.2 999.0 99.0 99.00
2023 01 06 07 00 999 99.0 99.0  0.27  7.41  5.03 143 9999.0  17.6  19.3 999.0 99.0 99.00
2023 01 06 07 30 999 99.0 99.0  0.27  7.41  4.92 145 9999.0  17.8  19.1 999.0 99.0 99.00
2023 01 06 08 00 999 99.0 99.0  0.26  5.88  4.91 176 9999.0  17.8  18.9 999.0 99.0 99.00
2023 01 06 08 30 999 99.0 99.0  0.24 99.00  4.91 999 9999.0  17.7  18.9 999.0 99.0 99.00
2023 01 06 09 00 999 99.0 99.0  0.27  6.90  5.13 150 9999.0  17.6  18.9 999.0 99.0 99.00
2023 01 06 09 30 999 99.0 99.0  0.25  6.25  4.88 155 9999.0  17.4  18.7 999.0 99.0 99.00
2023 01 06 10 00 999 99.0 99.0  0.24 99.00  4.77 999 9999.0  17.1  18.7 999.0 99.0 99.00
2023 01 06 10 30 999 99.0 99.0  0.25  6.67  4.55 163 9999.0  16.7  18.7 999.0 99.0 99.00
2023 01 06 11 00 999 99.0 99.0  0.25  6.25  4.86 158 9999.0  16.4  18.7 999.0 99.0 99.00
2023 01 06 11 30 999 99.0 99.0  0.26  5.88  4.89 151 9999.0  16.2  18.7 999.0 99.0 99.00
2023 01 06 12 00 999 99.0 99.0  0.23 99.00  4.62 999 9999.0  16.0  18.6 999.0 99.0 99.00
2023 01 06 12 30 999 99.0 99.0  0.29  5.56  4.37 258 9999.0  15.8  18.2 999.0 99.0 99.00
2023 01 06 13 00 999 99.0 99.0  0.26  7.41  3.99 143 9999.0  16.1  18.0 999.0 99.0 99.00
2023 01 06 13 30 999 99.0 99.0  0.26  5.56  3.47 211 9999.0  16.2  18.3 999.0 99.0 99.00
2023 01 06 14 00 999 99.0 99.0  0.33  6.06  3.34 133 9999.0  16.8  18.6 999.0 99.0 99.00
2023 01 06 14 30 999 99.0 99.0  0.30  6.90  2.76 152 9999.0  16.8  18.6 999.0 99.0 99.00
2023 01 06 15 00 999 99.0 99.0  0.34  7.14  2.60 180 9999.0  17.0  18.6 999.0 99.0 99.00
2023 01 06 15 30 999 99.0 99.0  0.39  6.06  2.74 251 9999.0  17.0  18.6 999.0 99.0 99.00
2023 01 06 16 00 999 99.0 99.0  0.37  2.41  2.53  43 9999.0  16.9  18.8 999.0 99.0 99.00
2023 01 06 16 30 999 99.0 99.0  0.40  2.41  2.55  45 9999.0  16.7  18.8 999.0 99.0 99.00
2023 01 06 17 00 999 99.0 99.0  0.39  2.47  2.44  43 9999.0  16.9  18.9 999.0 99.0 99.00
2023 01 06 17 30 999 99.0 99.0  0.37  2.47  2.47  38 9999.0  17.1  18.9 999.0 99.0 99.00
2023 01 06 18 00 999 99.0 99.0  0.41  2.47  2.38  39 9999.0  16.9  19.0 999.0 99.0 99.00
2023 01 06 18 30 999 99.0 99.0  0.43  2.56  2.43  37 9999.0  16.7  18.5 999.0 99.0 99.00
2023 01 06 19 00 999 99.0 99.0  0.44  2.38  2.35  66 9999.0  16.7  18.4 999.0 99.0 99.00
2023 01 06 19 30 999 99.0 99.0  0.45  2.38  2.36  66 9999.0  16.8  18.3 999.0 99.0 99.00
2023 01 06 20 00 999 99.0 99.0  0.42  2.70  2.36  55 9999.0  17.0  18.2 999.0 99.0 99.00
2023 01 06 20 30 999 99.0 99.0  0.36  2.60  2.37  52 9999.0  17.2  18.2 999.0 99.0 99.00
2023 01 06 21 00 999 99.0 99.0  0.32  2.47  2.43  66 9999.0  17.4  18.2 999.0 99.0 99.00
2023 01 06 21 30 999 99.0 99.0  0.31  2.22  2.39  70 9999.0  17.8  18.2 999.0 99.0 99.00
2023 01 06 22 00 999 99.0 99.0  0.33  2.30  2.33  79 9999.0  17.9  18.3 999.0 99.0 99.00
2023 01 06 22 30 999 99.0 99.0  0.34  2.30  2.40  78 9999.0  18.0  18.5 999.0 99.0 99.00
2023 01 06 23 00 999 99.0 99.0  0.31  7.14  2.51 162 9999.0  17.8  18.5 999.0 99.0 99.00
2023 01 06 23 30 999 99.0 99.0  0.30  2.15  2.59  86 9999.0  17.6  18.7 999.0 99.0 99.00
2023 01 07 00 00 999 99.0 99.0  0.29  7.41  2.83 149 9999.0  17.5  18.6 999.0 99.0 99.00
2023 01 07 00 30 999 99.0 99.0  0.29  6.45  3.04 151 9999.0  17.5  18.5 999.0 99.0 99.00
2023 01 07 01 00 999 99.0 99.0  0.27  7.41  2.97 158 9999.0  17.4  18.5 999.0 99.0 99.00
2023 01 07 01 30 999 99.0 99.0  0.25  7.14  3.05 165 9999.0  17.4  18.5 999.0 99.0 99.00
2023 01 07 02 00 999 99.0 99.0  0.25  6.67  3.04 155 9999.0  17.4  18.4 999.0 99.0 99.00
2023 01 07 02 30 999 99.0 99.0  0.28  5.88  3.38 254 9999.0  17.4  18.4 999.0 99.0 99.00
2023 01 07 03 00 999 99.0 99.0  0.27  6.06  3.45 267 9999.0  17.5  18.3 999.0 99.0 99.00
2023 01 07 03 30 999 99.0 99.0  0.27  6.25  3.45 175 9999.0  17.2  18.3 999.0 99.0 99.00
2023 01 07 04 00 999 99.0 99.0  0.26  6.45  3.56 168 9999.0  16.3  18.3 999.0 99.0 99.00
2023 01 07 04 30 999 99.0 99.0  0.25  6.90  3.59 157 9999.0  16.3  18.3 999.0 99.0 99.00
2023 01 07 05 00 999 99.0 99.0  0.27  6.25  3.66 166 9999.0  16.5  18.4 999.0 99.0 99.00
2023 01 07 05 30 999 99.0 99.0  0.27  6.90  3.56 161 9999.0  16.9  18.3 999.0 99.0 99.00
2023 01 07 06 00 999 99.0 99.0  0.27  6.67  3.37 160 9999.0  17.0  18.4 999.0 99.0 99.00
2023 01 07 06 30 999 99.0 99.0  0.31  3.57  3.53 208 9999.0  17.2  18.4 999.0 99.0 99.00
2023 01 07 07 00 999 99.0 99.0  0.28  6.90  3.45 162 9999.0  17.1  18.5 999.0 99.0 99.00
2023 01 07 07 30 999 99.0 99.0  0.27  6.25  3.39 170 9999.0  17.0  18.5 999.0 99.0 99.00
2023 01 07 08 00 999 99.0 99.0  0.31  6.25  3.57 153 9999.0  16.8  18.5 999.0 99.0 99.00
2023 01 07 08 30 999 99.0 99.0  0.38  6.45  3.77 114 9999.0  16.9  18.6 999.0 99.0 99.00
2023 01 07 09 00 999 99.0 99.0  0.34  6.67  3.43 171 9999.0  16.7  18.6 999.0 99.0 99.00
2023 01 07 09 30 999 99.0 99.0  0.31  6.45  3.23 155 9999.0  16.8  18.6 999.0 99.0 99.00
2023 01 07 10 00 999 99.0 99.0  0.35  6.90  3.10 159 9999.0  17.0  18.6 999.0 99.0 99.00
2023 01 07 10 30 999 99.0 99.0  0.40  6.67  3.11 154 9999.0  17.2  18.6 999.0 99.0 99.00
2023 01 07 11 00 999 99.0 99.0  0.41  2.99  3.12 160 9999.0  17.7  18.6 999.0 99.0 99.00
2023 01 07 11 30 999 99.0 99.0  0.38  2.86  3.18 169 9999.0  17.2  17.2 999.0 99.0 99.00
2023 01 07 12 00 999 99.0 99.0  0.40  3.13  3.37 158 9999.0  17.1  17.3 999.0 99.0 99.00
2023 01 07 12 30 999 99.0 99.0  0.45  5.71  3.47 256 9999.0  17.1  17.4 999.0 99.0 99.00
2023 01 07 13 00 999 99.0 99.0  0.43  3.33  3.45 157 9999.0  17.2  17.5 999.0 99.0 99.00
2023 01 07 13 30 999 99.0 99.0  0.45  3.45  3.46 155 9999.0  18.3  17.4 999.0 99.0 99.00
2023 01 07 14 00 999 99.0 99.0  0.45  3.64  3.57 156 9999.0  19.1  17.5 999.0 99.0 99.00
2023 01 07 14 30 999 99.0 99.0  0.44  3.51  3.55 158 9999.0  19.2  18.0 999.0 99.0 99.00
2023 01 07 15 00 999 99.0 99.0  0.46  3.51  3.59 158 9999.0  19.5  18.6 999.0 99.0 99.00
2023 01 07 15 30 999 99.0 99.0  0.46  3.57  3.57 168 9999.0  19.6  18.6 999.0 99.0 99.00
2023 01 07 16 00 999 99.0 99.0  0.44  3.51  3.53 163 9999.0  19.7  18.7 999.0 99.0 99.00
2023 01 07 16 30 999 99.0 99.0  0.42  3.70  3.63 154 9999.0  19.7  18.8 999.0 99.0 99.00
2023 01 07 17 00 999 99.0 99.0  0.41  3.64  3.56 163 9999.0  19.9  18.8 999.0 99.0 99.00
2023 01 07 17 30 999 99.0 99.0  0.41  3.51  3.67 151 9999.0  19.8  18.9 999.0 99.0 99.00
2023 01 07 18 00 999 99.0 99.0  0.42  3.51  3.58 163 9999.0  19.7  18.9 999.0 99.0 99.00
2023 01 07 18 30 999 99.0 99.0  0.40  3.77  3.56 156 9999.0  19.8  18.9 999.0 99.0 99.00
2023 01 07 19 00 999 99.0 99.0  0.39  3.77  3.62 171 9999.0  20.1  19.1 999.0 99.0 99.00
2023 01 07 19 30 999 99.0 99.0  0.39  3.51  3.59 150 9999.0  20.3  19.4 999.0 99.0 99.00
2023 01 07 20 00 999 99.0 99.0  0.40  3.92  3.76 170 9999.0  20.5  19.8 999.0 99.0 99.00
2023 01 07 20 30 999 99.0 99.0  0.37  3.45  3.65 160 9999.0  20.4  19.7 999.0 99.0 99.00
2023 01 07 21 00 999 99.0 99.0  0.39  3.45  3.83 159 9999.0 999.0  19.7 999.0 99.0 99.00
2023 01 07 21 30 999 99.0 99.0  0.39  3.85  3.83 177 9999.0 999.0  19.9 999.0 99.0 99.00
2023 01 07 22 00 999 99.0 99.0  0.38  5.71  3.76 188 9999.0  20.7  19.7 999.0 99.0 99.00
2023 01 07 22 30 999 99.0 99.0  0.39  5.26  3.81 173 9999.0  20.1  19.7 999.0 99.0 99.00
2023 01 07 23 00 999 99.0 99.0  0.38  4.88  3.84 186 9999.0  19.4  19.6 999.0 99.0 99.00
2023 01 07 23 30 999 99.0 99.0  0.37  3.57  3.83 192 9999.0  18.7  19.5 999.0 99.0 99.00
2023 01 08 00 00 999 99.0 99.0  0.38  4.00  3.85 201 9999.0  18.8  19.5 999.0 99.0 99.00
2023 01 08 00 30 999 99.0 99.0  0.45  5.71  3.95 147 9999.0  18.9  19.5 999.0 99.0 99.00
2023 01 08 01 00 999 99.0 99.0  0.39  4.55  3.84 187 9999.0  18.9  19.5 999.0 99.0 99.00
2023 01 08 01 30 999 99.0 99.0  0.40  5.56  3.92 180 9999.0  18.8  19.5 999.0 99.0 99.00
2023 01 08 02 00 999 99.0 99.0  0.37  4.44  3.89 194 9999.0  18.9  19.4 999.0 99.0 99.00
2023 01 08 02 30 999 99.0 99.0  0.39  3.33  3.90 174 9999.0  19.0  19.4 999.0 99.0 99.00
2023 01 08 03 00 999 99.0 99.0  0.41  4.76  3.86 178 9999.0  18.9  19.3 999.0 99.0 99.00
2023 01 08 03 30 999 99.0 99.0  0.41  4.88  3.92 176 9999.0  18.8  19.2 999.0 99.0 99.00
2023 01 08 04 00 999 99.0 99.0  0.40  3.70  3.83 171 9999.0  18.9  19.2 999.0 99.0 99.00
2023 01 08 04 30 999 99.0 99.0  0.41  3.45  3.82 192 9999.0  19.2  19.2 999.0 99.0 99.00
2023 01 08 05 00 999 99.0 99.0  0.40  4.65  3.78 175 9999.0  18.7  19.3 999.0 99.0 99.00
2023 01 08 05 30 999 99.0 99.0  0.41  4.76  3.90 172 9999.0  18.6  19.2 999.0 99.0 99.00
2023 01 08 06 00 999 99.0 99.0  0.41  3.39  3.91 174 9999.0  18.2  19.1 999.0 99.0 99.00
2023 01 08 06 30 999 99.0 99.0  0.44  4.35  3.94 174 9999.0  18.2  19.1 999.0 99.0 99.00
2023 01 08 07 00 999 99.0 99.0  0.44  4.55  3.89 184 9999.0  18.1  18.9 999.0 99.0 99.00
2023 01 08 07 30 999 99.0 99.0  0.43  5.26  3.79 172 9999.0  17.9  18.9 999.0 99.0 99.00
2023 01 08 08 00 999 99.0 99.0  0.44  3.85  3.70 175 9999.0  18.2  19.0 999.0 99.0 99.00
2023 01 08 08 30 999 99.0 99.0  0.47  3.45  3.78 167 9999.0  18.2  18.5 999.0 99.0 99.00
2023 01 08 09 00 999 99.0 99.0  0.44  5.26  3.63 179 9999.0  18.0  18.5 999.0 99.0 99.00
2023 01 08 09 30 999 99.0 99.0  0.44  4.65  3.58 169 9999.0  18.8  18.6 999.0 99.0 99.00
2023 01 08 10 00 999 99.0 99.0  0.43  5.71  3.41 228 9999.0  19.2  18.3 999.0 99.0 99.00
2023 01 08 10 30 999 99.0 99.0  0.48  5.88  3.32 235 9999.0  19.4  18.7 999.0 99.0 99.00
2023 01 08 11 00 999 99.0 99.0  0.50  4.35  3.30 169 9999.0  19.4  18.9 999.0 99.0 99.00
2023 01 08 11 30 999 99.0 99.0  0.50  5.00  3.33 166 9999.0  19.4  18.9 999.0 99.0 99.00
2023 01 08 12 00 999 99.0 99.0  0.51  5.56  3.56 239 9999.0  19.5  18.9 999.0 99.0 99.00
2023 01 08 12 30 999 99.0 99.0  0.52  5.71  3.51 240 9999.0  19.5  18.9 999.0 99.0 99.00
2023 01 08 13 00 999 99.0 99.0  0.55  5.88  3.49 183 9999.0  19.8  18.9 999.0 99.0 99.00
2023 01 08 13 30 999 99.0 99.0  0.55  6.06  3.59 142 9999.0  19.7  19.0 999.0 99.0 99.00
2023 01 08 14 00 999 99.0 99.0  0.50  5.41  3.40 185 9999.0  19.7  19.0 999.0 99.0 99.00
2023 01 08 14 30 999 99.0 99.0  0.51  5.13  3.46 173 9999.0  19.7  19.0 999.0 99.0 99.00
2023 01 08 15 00 999 99.0 99.0  0.48  3.45  3.39 176 9999.0  20.0  19.0 999.0 99.0 99.00
2023 01 08 15 30 999 99.0 99.0  0.49  5.13  3.51 175 9999.0  20.2  19.0 999.0 99.0 99.00
2023 01 08 16 00 999 99.0 99.0  0.49  5.71  3.69 190 9999.0  19.8  19.0 999.0 99.0 99.00
2023 01 08 16 30 999 99.0 99.0  0.50  3.39  3.56 183 9999.0  20.4  19.1 999.0 99.0 99.00
2023 01 08 17 00 999 99.0 99.0  0.51  5.88  3.70 181 9999.0  20.0  19.2 999.0 99.0 99.00
2023 01 08 17 30 999 99.0 99.0  0.51  5.00  3.72 177 9999.0  19.6  19.2 999.0 99.0 99.00
2023 01 08 18 00 999 99.0 99.0  0.50  5.71  3.87 178 9999.0  19.1  19.1 999.0 99.0 99.00
2023 01 08 18 30 999 99.0 99.0  0.46  4.88  3.89 188 9999.0  18.9  19.2 999.0 99.0 99.00
2023 01 08 19 00 999 99.0 99.0  0.46  4.88  4.01 184 9999.0  18.7  19.1 999.0 99.0 99.00
2023 01 08 19 30 999 99.0 99.0  0.48  5.56  4.22 179 9999.0  17.9  19.1 999.0 99.0 99.00
2023 01 08 20 00 999 99.0 99.0  0.52  5.88  3.88 128 9999.0  18.1  19.0 999.0 99.0 99.00
2023 01 08 20 30 999 99.0 99.0  0.57  5.88  3.54 111 9999.0  17.9  19.0 999.0 99.0 99.00
2023 01 08 21 00 999 99.0 99.0  0.52  5.41  3.09 180 9999.0  17.9  19.0 999.0 99.0 99.00
2023 01 08 21 30 999 99.0 99.0  0.51  4.88  3.22 177 9999.0  17.8  19.0 999.0 99.0 99.00
2023 01 08 22 00 999 99.0 99.0  0.48  5.26  3.33 203 9999.0  18.0  19.0 999.0 99.0 99.00
2023 01 08 22 30 999 99.0 99.0  0.45  5.26  3.29 189 9999.0  18.5  18.9 999.0 99.0 99.00
2023 01 08 23 00 999 99.0 99.0  0.46  5.71  3.35 181 9999.0  18.3  18.9 999.0 99.0 99.00
2023 01 08 23 30 999 99.0 99.0  0.45  5.41  3.42 200 9999.0  18.0  18.9 999.0 99.0 99.00
2023 01 09 00 00 999 99.0 99.0  0.45  5.13  3.61 188 9999.0  17.9  18.9 999.0 99.0 99.00
2023 01 09 00 30 999 99.0 99.0  0.42  5.13  3.59 200 9999.0  17.9  18.9 999.0 99.0 99.00
2023 01 09 01 00 999 99.0 99.0  0.43  5.13  3.86 205 9999.0  17.9  18.9 999.0 99.0 99.00
2023 01 09 01 30 999 99.0 99.0  0.40  5.26  3.91 199 9999.0  18.0  18.9 999.0 99.0 99.00
2023 01 09 02 00 999 99.0 99.0  0.41  5.56  4.11 190 9999.0  18.0  18.9 999.0 99.0 99.00
2023 01 09 02 30 999 99.0 99.0  0.41  4.88  4.17 204 9999.0  18.1  18.9 999.0 99.0 99.00
2023 01 09 03 00 999 99.0 99.0  0.39  5.56  4.20 189 9999.0  18.1  18.9 999.0 99.0 99.00
2023 01 09 03 30 999 99.0 99.0  0.39  5.56  4.35 198 9999.0  18.2  18.9 999.0 99.0 99.00
2023 01 09 04 00 999 99.0 99.0  0.42  4.88  4.38 200 9999.0  18.2  18.9 999.0 99.0 99.00
2023 01 09 04 30 999 99.0 99.0  0.43  5.00  4.33 167 9999.0  18.3  18.9 999.0 99.0 99.00
2023 01 09 05 00 999 99.0 99.0  0.44  5.26  4.20 201 9999.0  17.9  19.0 999.0 99.0 99.00
2023 01 09 05 30 999 99.0 99.0  0.42  5.13  4.42 193 9999.0  17.7  17.9 999.0 99.0 99.00
2023 01 09 06 00 999 99.0 99.0  0.41  5.26  4.32 166 9999.0  17.5  18.0 999.0 99.0 99.00
2023 01 09 06 30 999 99.0 99.0  0.42  5.00  4.41 173 9999.0  17.0  16.7 999.0 99.0 99.00
2023 01 09 07 00 999 99.0 99.0  0.45  5.56  4.52 164 9999.0  17.4  17.0 999.0 99.0 99.00
2023 01 09 07 30 999 99.0 99.0  0.43  5.41  4.34 165 9999.0  17.5  17.5 999.0 99.0 99.00
2023 01 09 08 00 999 99.0 99.0  0.46  5.26  4.39 159 9999.0  17.4  17.8 999.0 99.0 99.00
2023 01 09 08 30 999 99.0 99.0  0.43  5.71  4.16 156 9999.0  16.2  18.0 999.0 99.0 99.00
2023 01 09 09 00 999 99.0 99.0  0.44  5.26  4.35 152 9999.0  15.6  18.0 999.0 99.0 99.00
2023 01 09 09 30 999 99.0 99.0  0.42  5.56  4.27 157 9999.0  16.4  18.1 999.0 99.0 99.00
2023 01 09 10 00 999 99.0 99.0  0.44  5.71  3.87 160 9999.0  16.2  18.5 999.0 99.0 99.00
2023 01 09 10 30 999 99.0 99.0  0.50  5.56  3.41 165 9999.0  16.0  18.6 999.0 99.0 99.00
2023 01 09 11 00 999 99.0 99.0  0.51  5.71  3.14 157 9999.0  15.7  18.7 999.0 99.0 99.00
2023 01 09 11 30 999 99.0 99.0  0.54  5.56  2.98 166 9999.0 999.0  18.8 999.0 99.0 99.00
2023 01 09 12 00 999 99.0 99.0  0.62  2.99  2.93  12 9999.0 999.0  18.9 999.0 99.0 99.00
2023 01 09 12 30 999 99.0 99.0  0.73  3.08  3.07 351 9999.0  15.5  18.9 999.0 99.0 99.00
2023 01 09 13 00 999 99.0 99.0  0.71  3.28  3.03  15 9999.0  15.3  18.9 999.0 99.0 99.00
2023 01 09 13 30 999 99.0 99.0  0.64  3.08  2.92  21 9999.0  15.4  18.9 999.0 99.0 99.00
2023 01 09 14 00 999 99.0 99.0  0.61  3.03  2.87   9 9999.0  15.0  18.9 999.0 99.0 99.00
2023 01 09 14 30 999 99.0 99.0  0.62  2.99  2.87  19 9999.0  15.7  18.9 999.0 99.0 99.00
2023 01 09 15 00 999 99.0 99.0  0.62  2.99  2.86  17 9999.0  15.6  18.9 999.0 99.0 99.00
2023 01 09 15 30 999 99.0 99.0  0.62  3.03  2.82  23 9999.0  15.5  18.9 999.0 99.0 99.00
2023 01 09 16 00 999 99.0 99.0  0.58  2.74  2.77  25 9999.0  15.4  18.9 999.0 99.0 99.00
2023 01 09 16 30 999 99.0 99.0  0.57  2.82  2.71  20 9999.0  15.0  18.9 999.0 99.0 99.00
2023 01 09 17 00 999 99.0 99.0  0.59  2.78  2.75  32 9999.0  14.9  18.9 999.0 99.0 99.00
2023 01 09 17 30 999 99.0 99.0  0.58  2.70  2.84  38 9999.0  14.9  18.9 999.0 99.0 99.00
2023 01 09 18 00 999 99.0 99.0  0.55  2.74  2.81  34 9999.0  14.6  18.9 999.0 99.0 99.00
2023 01 09 18 30 999 99.0 99.0  0.55  2.82  2.79  31 9999.0  14.7  18.9 999.0 99.0 99.00
2023 01 09 19 00 999 99.0 99.0  0.52  2.86  2.78  27 9999.0  14.9  18.9 999.0 99.0 99.00
2023 01 09 19 30 999 99.0 99.0  0.48  2.78  2.82  33 9999.0  15.2  18.2 999.0 99.0 99.00
2023 01 09 20 00 999 99.0 99.0  0.49  2.70  2.82  37 9999.0  15.4  18.3 999.0 99.0 99.00
2023 01 09 20 30 999 99.0 99.0  0.48  2.70  2.80  32 9999.0  15.3  18.3 999.0 99.0 99.00
2023 01 09 21 00 999 99.0 99.0  0.46  2.90  2.81  20 9999.0  15.3  18.3 999.0 99.0 99.00
2023 01 09 21 30 999 99.0 99.0  0.43  2.82  2.82  22 9999.0  15.5  18.2 999.0 99.0 99.00
2023 01 09 22 00 999 99.0 99.0  0.47  2.74  2.75  34 9999.0  15.3  18.2 999.0 99.0 99.00
2023 01 09 22 30 999 99.0 99.0  0.48  2.74  2.78  23 9999.0  14.9  18.1 999.0 99.0 99.00
2023 01 09 23 00 999 99.0 99.0  0.50  2.99  2.77  20 9999.0  14.9  18.1 999.0 99.0 99.00
2023 01 09 23 30 999 99.0 99.0  0.48  2.86  2.80  31 9999.0  14.8  18.0 999.0 99.0 99.00
2023 01 10 00 00 999 99.0 99.0  0.47  2.99  2.96  36 9999.0  14.8  17.9 999.0 99.0 99.00
2023 01 10 00 30 999 99.0 99.0  0.44  2.70  2.89  41 9999.0  14.7  17.8 999.0 99.0 99.00
2023 01 10 01 00 999 99.0 99.0  0.42  2.67  2.82  35 9999.0  14.6  17.7 999.0 99.0 99.00
2023 01 10 01 30 999 99.0 99.0  0.43  5.88  2.99 109 9999.0  14.4  17.7 999.0 99.0 99.00
2023 01 10 02 00 999 99.0 99.0  0.39  2.63  2.91  32 9999.0  14.3  17.7 999.0 99.0 99.00
2023 01 10 02 30 999 99.0 99.0  0.40  7.69  3.01 149 9999.0  14.4  17.6 999.0 99.0 99.00
2023 01 10 03 00 999 99.0 99.0  0.39  7.41  3.14 147 9999.0  14.4  17.5 999.0 99.0 99.00
2023 01 10 03 30 999 99.0 99.0  0.38  6.90  3.20 153 9999.0  14.8  17.5 999.0 99.0 99.00
2023 01 10 04 00 999 99.0 99.0  0.38  6.90  3.10 152 9999.0  14.8  14.7 999.0 99.0 99.00
2023 01 10 04 30 999 99.0 99.0  0.37  8.00  3.20 156 9999.0  14.7  14.7 999.0 99.0 99.00
2023 01 10 05 00 999 99.0 99.0  0.35  7.41  3.38 151 9999.0  14.8  15.1 999.0 99.0 99.00
2023 01 10 05 30 999 99.0 99.0  0.34  7.41  3.49 152 9999.0  14.8  15.4 999.0 99.0 99.00
2023 01 10 06 00 999 99.0 99.0  0.30  7.14  3.46 148 9999.0  14.8  15.9 999.0 99.0 99.00
2023 01 10 06 30 999 99.0 99.0  0.31  7.41  3.68 146 9999.0  14.8  16.0 999.0 99.0 99.00
2023 01 10 07 00 999 99.0 99.0  0.32  7.41  3.86 147 9999.0  14.8  16.0 999.0 99.0 99.00
2023 01 10 07 30 999 99.0 99.0  0.31  7.14  3.81 148 9999.0  14.6  16.0 999.0 99.0 99.00
2023 01 10 08 00 999 99.0 99.0  0.29  7.14  3.96 145 9999.0  14.5  16.2 999.0 99.0 99.00
2023 01 10 08 30 999 99.0 99.0  0.28  7.69  4.03 146 9999.0  14.5  16.2 999.0 99.0 99.00
2023 01 10 09 00 999 99.0 99.0  0.30  6.90  4.37 149 9999.0  14.5  16.2 999.0 99.0 99.00
2023 01 10 09 30 999 99.0 99.0  0.29  6.45  4.03 141 9999.0  14.7  16.3 999.0 99.0 99.00
2023 01 10 10 00 999 99.0 99.0  0.27  6.45  4.21 145 9999.0  14.7  16.3 999.0 99.0 99.00
2023 01 10 10 30 999 99.0 99.0  0.30  6.06  4.44 192 9999.0  14.7  16.5 999.0 99.0 99.00
2023 01 10 11 00 999 99.0 99.0  0.30  6.90  4.80 150 9999.0  14.7  16.7 999.0 99.0 99.00
